,,USDVND liên ngân hàng,USDVND trung tâm,DXY,USDJPY,EURUSD,JPYUSD,CNYUSD,CNHUSD,GBPUSD,TWDUSD,MYRUSD,KRWUSD,BDTUSD,LKRUSD,PKRUSD,PHPUSD,INRUSD,THBUSD,CADUSD,IDRUSD,BRLUSD
,Dates,USDVND BGN Curncy,SBVNUSD Index,DXY Curncy,USDJPY BGN Curncy,EURUSD BGN Curncy,JPYUSD BGN Curncy,CNYUSD BGN Curncy,CNHUSD BGN Curncy,GBPUSD BGN Curncy,TWDUSD BGN Curncy,MYRUSD BGN Curncy,KRWUSD BGN Curncy,BDTUSD BGN Curncy,LKRUSD BGN Curncy,PKRUSD BGN Curncy,PHPUSD BGN Curncy,INRUSD BGN Curncy,THBUSD BGN Curncy,CADUSD BGN Curncy,IDRUSD BGN Curncy,BRLUSD BGN Curncy
,2020-09-30 00:00:00,23184,23215,93.886,105.48,1.1721,0.009483,0.14725,0.1474,1.292,0.034521,0.2407,0.08585,0.01179,0.5406,0.60285,0.020646,0.01355,0.031643,0.7507,0.067216,0.1783
,2020-09-29 00:00:00,23177,23220,93.891,105.66,1.1744,0.009465,0.14671,0.1467,1.2863,0.034471,0.2405,0.08556,0.01179,0.5401,0.6027,0.020676,0.013557,0.031621,0.7468,0.067254,0.1776
,2020-09-28 00:00:00,23180,23226,94.278,105.5,1.1666,0.009479,0.14681,0.1468,1.2834,0.034305,0.2395,0.08566,0.01179,0.5398,0.60314,0.020627,0.013564,0.031608,0.7479,0.06711,0.1767
,2020-09-25 00:00:00,23185,23223,94.642,105.58,1.1631,0.009472,0.14655,0.1466,1.2746,0.034238,0.2397,0.08515,0.01179,0.5397,0.6041,0.020627,0.01357,0.031581,0.747,0.066756,0.1798
,2020-09-24 00:00:00,23175,23218,94.354,105.41,1.1672,0.009487,0.14644,0.1465,1.2747,0.034143,0.2398,0.08547,0.01179,0.5401,0.60168,0.020625,0.013542,0.031668,0.7484,0.06687,0.1814
,2020-09-23 00:00:00,23176,23213,94.389,105.39,1.166,0.009491,0.14686,0.1465,1.2724,0.034312,0.2409,0.08541,0.01179,0.5407,0.60223,0.020593,0.01358,0.031666,0.7471,0.067035,0.1787
,2020-09-22 00:00:00,23185,23200,93.988,104.93,1.1708,0.00953,0.14749,0.1474,1.2733,0.034383,0.242,0.08594,0.01179,0.5394,0.60172,0.020621,0.013602,0.031833,0.7516,0.067623,0.1827
,2020-09-21 00:00:00,23169,23191,93.656,104.65,1.1771,0.009556,0.14695,0.1472,1.2817,0.034481,0.2426,0.08635,0.01179,0.539,0.6017,0.020625,0.0136,0.031953,0.7515,0.06754,0.1847
,2020-09-18 00:00:00,23169,23196,92.926,104.57,1.184,0.009563,0.14773,0.1475,1.2917,0.034456,0.243,0.08584,0.01179,0.5392,0.60225,0.020631,0.013593,0.032168,0.7573,0.067912,0.1855
,2020-09-17 00:00:00,23179,23193,92.97,104.74,1.1848,0.009547,0.14785,0.1481,1.2973,0.034312,0.2416,0.08546,0.01179,0.5404,0.60105,0.020642,0.013565,0.032074,0.7596,0.067721,0.1909
,2020-09-16 00:00:00,23169,23198,93.214,104.95,1.1816,0.009529,0.14804,0.1483,1.2967,0.034212,0.2421,0.08525,0.01179,0.5405,0.60087,0.020643,0.013585,0.032153,0.7589,0.067488,0.191
,2020-09-15 00:00:00,23167,23203,93.05,105.44,1.1847,0.009484,0.14744,0.1475,1.2889,0.034213,0.2421,0.08473,0.01178,0.5421,0.60117,0.020672,0.013581,0.032063,0.7584,0.06746,0.1895
,2020-09-14 00:00:00,23166,23208,93.052,105.73,1.1866,0.009458,0.14683,0.1469,1.2846,0.034159,0.2412,0.08452,0.01179,0.5426,0.60259,0.02064,0.01362,0.031957,0.759,0.066961,0.1897
,2020-09-11 00:00:00,23167,23206,93.333,106.16,1.1846,0.009419,0.14632,0.1464,1.2796,0.034141,0.2408,0.08418,0.01179,0.5418,0.6023,0.020608,0.01361,0.03197,0.7589,0.066605,0.188
,2020-09-10 00:00:00,23167,23211,93.336,106.13,1.1815,0.009422,0.14631,0.1461,1.2805,0.034114,0.2402,0.08412,0.01179,0.5412,0.60132,0.02058,0.013614,0.031925,0.758,0.066476,0.188
,2020-09-09 00:00:00,23170,23203,93.255,106.18,1.1803,0.009418,0.14634,0.1464,1.3002,0.034054,0.2397,0.08439,0.0118,0.5428,0.60095,0.020559,0.013605,0.031975,0.7607,0.067442,0.1884
,2020-09-08 00:00:00,23167,23205,93.445,106.03,1.1778,0.009431,0.14608,0.1459,1.2982,0.034162,0.24,0.08414,0.01179,0.5425,0.60114,0.020576,0.013559,0.031848,0.7554,0.067268,0.1865
,2020-09-07 00:00:00,23176,23207,92.719,106.27,1.1817,0.00941,0.1464,0.1464,1.3166,0.034069,0.2404,0.08419,0.01179,0.5412,0.59893,0.020581,0.013619,0.031852,0.7635,0.067678,0.1887
,2020-09-04 00:00:00,23169,23206,92.719,106.24,1.1838,0.009413,0.14615,0.1463,1.3279,0.034105,0.2411,0.08422,0.0118,0.5405,0.60295,0.020589,0.013664,0.031874,0.7656,0.06792,0.1886
,2020-09-03 00:00:00,23165,23203,92.739,106.19,1.1852,0.009417,0.14601,0.146,1.3281,0.034083,0.2411,0.08395,0.01179,0.5395,0.60196,0.020561,0.013626,0.031849,0.7618,0.06757,0.189
,2020-09-02 00:00:00,23166,23195,92.847,106.18,1.1855,0.009417,0.14623,0.1464,1.335,0.033974,0.2413,0.08406,0.01179,0.54,0.60407,0.02058,0.013653,0.031914,0.7666,0.067363,0.1872
,2020-09-01 00:00:00,23166,23195,92.338,105.96,1.1912,0.009438,0.14645,0.1463,1.3384,0.034062,0.2414,0.08434,0.01179,0.538,0.60392,0.020574,0.013691,0.032084,0.7654,0.067696,0.1854
,2020-08-31 00:00:00,23166,23200,92.144,105.91,1.1936,0.009442,0.14602,0.146,1.337,0.034008,0.2401,0.08417,0.01179,0.5379,0.60278,0.020629,0.013615,0.032188,0.7664,0.068512,0.182
,2020-08-28 00:00:00,23166,23205,92.371,105.37,1.1903,0.009491,0.14565,0.1458,1.3353,0.034009,0.2401,0.0847,0.01179,0.5367,0.59921,0.020674,0.013652,0.032151,0.7634,0.068921,0.1855
,2020-08-27 00:00:00,23165,23208,93.001,106.57,1.1822,0.009384,0.14505,0.1452,1.3201,0.03407,0.2397,0.08421,0.01179,0.5378,0.59584,0.020585,0.01353,0.031951,0.7617,0.067988,0.1796
,2020-08-26 00:00:00,23165,23213,93.006,105.99,1.183,0.009435,0.14522,0.1453,1.321,0.033993,0.2399,0.0844,0.01179,0.537,0.59347,0.020602,0.013452,0.031985,0.7608,0.068437,0.1783
,2020-08-25 00:00:00,23165,23211,93.019,106.39,1.1835,0.009399,0.14466,0.1448,1.3152,0.034003,0.2399,0.08421,0.01179,0.5361,0.59446,0.02061,0.013457,0.0318,0.7592,0.068597,0.1815
,2020-08-24 00:00:00,23169,23212,93.298,105.98,1.1788,0.009436,0.14452,0.1447,1.3063,0.033987,0.2395,0.0841,0.01179,0.5405,0.59382,0.020623,0.013491,0.031747,0.7566,0.068449,0.1782
,2020-08-21 00:00:00,23171,23210,93.247,105.8,1.1797,0.009451,0.14452,0.1445,1.309,0.03403,0.2392,0.0839,0.01179,0.5418,0.59464,0.020525,0.0133,0.031681,0.7589,0.067767,0.1779
,2020-08-20 00:00:00,23166,23200,92.793,105.8,1.186,0.009452,0.1446,0.1448,1.3214,0.033969,0.2396,0.08437,0.0118,0.5419,0.59362,0.020566,0.01332,0.031844,0.7583,0.06788,0.1798
,2020-08-19 00:00:00,23165,23204,92.887,106.12,1.1838,0.009423,0.14449,0.1445,1.3098,0.033988,0.2396,0.08457,0.01179,0.5373,0.59468,0.020589,0.013367,0.031949,0.7565,0.067935,0.18
,2020-08-18 00:00:00,23166,23209,92.271,105.41,1.1931,0.009487,0.14447,0.1448,1.3239,0.033962,0.2391,0.08448,0.01179,0.5422,0.59457,0.020611,0.013399,0.03208,0.7594,0.067657,0.1829
,2020-08-17 00:00:00,23165,23214,92.851,106,1.187,0.009434,0.14424,0.1442,1.3103,0.033938,0.2385,0.08445,0.01179,0.5443,0.59435,0.020589,0.013355,0.032108,0.7568,0.067218,0.1814
,2020-08-14 00:00:00,23176,23212,93.096,106.6,1.1842,0.009381,0.14388,0.144,1.3086,0.033955,0.2385,0.08425,0.01179,0.5446,0.59391,0.02053,0.013351,0.032076,0.7537,0.067083,0.1844
,2020-08-13 00:00:00,23176,23215,93.335,106.93,1.1814,0.009352,0.14399,0.1439,1.3067,0.033949,0.2385,0.08438,0.01179,0.5469,0.59435,0.020475,0.013358,0.032191,0.7562,0.067295,0.1862
,2020-08-12 00:00:00,23166,23217,93.443,106.91,1.1784,0.009355,0.14415,0.1442,1.3034,0.033946,0.2385,0.08448,0.01179,0.5465,0.59447,0.020446,0.013367,0.032191,0.7549,0.067524,0.1841
,2020-08-11 00:00:00,23165,23217,93.628,106.49,1.174,0.00939,0.14396,0.1441,1.3048,0.03401,0.2383,0.08432,0.01173,0.5433,0.59394,0.020429,0.013402,0.032116,0.7519,0.067659,0.1858
,2020-08-10 00:00:00,23166,23215,93.582,105.96,1.1738,0.009437,0.14364,0.1437,1.3073,0.033969,0.2383,0.08431,0.01179,0.5413,0.5947,0.020375,0.013355,0.032136,0.749,0.067767,0.1825
,2020-08-07 00:00:00,23167,23200,93.435,105.92,1.1787,0.00944,0.14351,0.1435,1.3052,0.034003,0.2368,0.08402,0.01176,0.5398,0.59382,0.020375,0.013329,0.032041,0.7472,0.06797,0.1839
,2020-08-06 00:00:00,23165,23203,92.788,105.55,1.1877,0.009474,0.14381,0.144,1.3143,0.034003,0.2387,0.08444,0.0118,0.5391,0.5933,0.020386,0.013351,0.032149,0.7515,0.068564,0.1875
,2020-08-05 00:00:00,23166,23208,92.868,105.6,1.1863,0.00947,0.14416,0.144,1.3114,0.034061,0.2385,0.0843,0.0118,0.5394,0.59435,0.020371,0.013342,0.03222,0.7538,0.068885,0.1889
,2020-08-04 00:00:00,23166,23214,93.382,105.72,1.1803,0.009459,0.1434,0.1434,1.3071,0.033993,0.2369,0.08381,0.0118,0.5392,0.59719,0.02038,0.013317,0.032214,0.7508,0.068145,0.189
,2020-08-03 00:00:00,23166,23207,93.542,105.95,1.1762,0.009438,0.14325,0.1432,1.3075,0.033976,0.2367,0.08384,0.01179,0.5388,0.59864,0.020367,0.013298,0.032058,0.7467,0.067993,0.1879
,2020-07-31 00:00:00,23167,23213,93.349,105.83,1.1778,0.009447,0.14337,0.1431,1.3085,0.034041,0.2359,0.0838,0.01179,0.5388,0.59821,0.020359,0.013347,0.03199,0.7456,0.06805,0.1915
,2020-07-30 00:00:00,23168,23212,93.021,104.73,1.1847,0.009548,0.14268,0.1428,1.3096,0.034088,0.2359,0.08406,0.01179,0.5387,0.59712,0.020391,0.013352,0.031881,0.745,0.068046,0.194
,2020-07-29 00:00:00,23169,23216,93.453,104.92,1.1792,0.009531,0.14282,0.1429,1.2997,0.034121,0.2357,0.08402,0.01179,0.539,0.59979,0.020387,0.013385,0.031855,0.7499,0.068343,0.1934
,2020-07-28 00:00:00,23170,23211,93.696,105.09,1.1716,0.009516,0.14284,0.1427,1.2932,0.034129,0.2352,0.08336,0.01179,0.5383,0.60078,0.020329,0.01335,0.031787,0.7474,0.068639,0.1938
,2020-07-27 00:00:00,23172,23216,93.668,105.37,1.1752,0.00949,0.14293,0.1429,1.2882,0.034023,0.2352,0.0836,0.0118,0.5383,0.59754,0.020358,0.013368,0.031762,0.7488,0.068871,0.1941
,2020-07-24 00:00:00,23171,23221,94.435,106.14,1.1656,0.009422,0.14251,0.1425,1.2794,0.033916,0.2346,0.08327,0.01176,0.5383,0.59736,0.02027,0.013378,0.031611,0.7455,0.068606,0.1911
,2020-07-23 00:00:00,23172,23220,94.692,106.86,1.1596,0.009358,0.14277,0.1426,1.2741,0.033958,0.2348,0.08317,0.01179,0.5382,0.5963,0.020227,0.01335,0.031527,0.7458,0.068292,0.1918
,2020-07-22 00:00:00,23184,23221,94.988,107.15,1.157,0.009332,0.14285,0.1425,1.2734,0.033957,0.2353,0.08348,0.0118,0.5383,0.59664,0.020268,0.013404,0.03165,0.7453,0.068341,0.1954
,2020-07-21 00:00:00,23173,23231,95.117,106.8,1.1527,0.009363,0.14324,0.1434,1.2731,0.03389,0.2347,0.08375,0.0118,0.5387,0.59494,0.020276,0.013417,0.031699,0.743,0.06808,0.1933
,2020-07-20 00:00:00,23180,23234,95.832,107.27,1.1448,0.009322,0.14319,0.1431,1.2661,0.033874,0.2345,0.08328,0.01179,0.5379,0.59636,0.020254,0.013378,0.031447,0.7388,0.06729,0.1875
,2020-07-17 00:00:00,23181,23235,95.942,107.02,1.1428,0.009343,0.14301,0.143,1.2568,0.033867,0.2346,0.08306,0.0118,0.5382,0.5983,0.020251,0.013347,0.031582,0.7364,0.067585,0.1856
,2020-07-16 00:00:00,23175,23221,96.346,107.27,1.1384,0.009322,0.14307,0.143,1.2553,0.033893,0.2343,0.08297,0.0118,0.5385,0.59778,0.020201,0.0133,0.031542,0.7367,0.067861,0.1876
,2020-07-15 00:00:00,23173,23226,96.081,106.94,1.1412,0.009352,0.14308,0.1432,1.2587,0.03396,0.2346,0.08327,0.0118,0.5381,0.60013,0.020228,0.013313,0.031712,0.7403,0.068691,0.1862
,2020-07-14 00:00:00,23175,23216,96.259,107.24,1.14,0.009325,0.14274,0.1426,1.2553,0.033881,0.2342,0.08299,0.01179,0.5387,0.59835,0.020231,0.013275,0.031714,0.7344,0.068564,0.1864
,2020-07-13 00:00:00,23171,23220,96.464,107.29,1.1344,0.00932,0.14291,0.1428,1.2555,0.033917,0.2345,0.08363,0.0118,0.538,0.59862,0.020236,0.013298,0.031847,0.7348,0.069049,0.185
,2020-07-10 00:00:00,23172,23216,96.652,106.93,1.13,0.009353,0.14286,0.1427,1.2622,0.033906,0.2344,0.08329,0.01178,0.5382,0.60078,0.020227,0.013305,0.031937,0.7356,0.069314,0.1878
,2020-07-09 00:00:00,23188,23221,96.7,107.2,1.1285,0.009328,0.14298,0.1429,1.2606,0.033933,0.2345,0.08355,0.01178,0.5383,0.59819,0.02021,0.013309,0.032,0.7362,0.069173,0.1871
,2020-07-08 00:00:00,23184,23218,96.428,107.26,1.133,0.009323,0.14277,0.1429,1.261,0.033959,0.2342,0.08388,0.01178,0.5384,0.59926,0.020206,0.013356,0.032055,0.7401,0.069519,0.1873
,2020-07-07 00:00:00,23188,23222,96.881,107.52,1.1274,0.009301,0.14257,0.1424,1.2542,0.033983,0.2339,0.08355,0.01178,0.5382,0.59932,0.020161,0.013352,0.032029,0.7351,0.069512,0.1858
,2020-07-06 00:00:00,23193,23227,96.725,107.35,1.1309,0.009311,0.14246,0.1426,1.2492,0.033941,0.2338,0.08392,0.01178,0.5383,0.60101,0.020275,0.013404,0.032154,0.7386,0.069487,0.1868
,2020-07-03 00:00:00,23201,23230,97.172,107.51,1.1248,0.009302,0.14152,0.1415,1.2483,0.033943,0.2332,0.08336,0.01179,0.538,0.59963,0.020213,0.01339,0.032124,0.7382,0.068701,0.1882
,2020-07-02 00:00:00,23205,23225,97.317,107.5,1.1239,0.009302,0.1415,0.1415,1.2468,0.03395,0.2333,0.08337,0.01179,0.5374,0.59453,0.020117,0.013386,0.032179,0.7372,0.06904,0.1866
,2020-07-01 00:00:00,23205,23235,97.196,107.47,1.1251,0.009305,0.14143,0.1415,1.2475,0.033906,0.2333,0.08322,0.01178,0.5369,0.59453,0.020072,0.013251,0.032218,0.736,0.069365,0.1879
,2020-06-30 00:00:00,23196,23229,97.391,107.93,1.1234,0.009265,0.14153,0.1414,1.2401,0.033826,0.2334,0.08339,0.01178,0.537,0.59509,0.020096,0.013235,0.032347,0.7366,0.06918,0.183
,2020-06-29 00:00:00,23192,23229,97.536,107.58,1.1242,0.009296,0.14122,0.1413,1.2298,0.033906,0.2334,0.08333,0.01178,0.5373,0.59609,0.020117,0.013247,0.032374,0.7321,0.069733,0.185
,2020-06-26 00:00:00,23204,23232,97.433,107.22,1.1219,0.009327,0.14128,0.1411,1.2336,0.033869,0.233,0.08306,0.01179,0.5371,0.59666,0.02002,0.013225,0.032336,0.7305,0.069581,0.1828
,2020-06-25 00:00:00,23198,23230,97.429,107.19,1.1218,0.009329,0.14128,0.1412,1.2419,0.033869,0.2337,0.08316,0.01179,0.5366,0.59542,0.020007,0.013242,0.032359,0.7332,0.070131,0.1864
,2020-06-24 00:00:00,23203,23228,97.148,107.04,1.1251,0.009342,0.14128,0.1413,1.2419,0.033869,0.2337,0.08289,0.01179,0.5358,0.5963,0.019974,0.013204,0.032389,0.7332,0.070373,0.1871
,2020-06-23 00:00:00,23203,23241,96.646,106.52,1.1308,0.009387,0.14168,0.1416,1.252,0.033788,0.2337,0.08275,0.01178,0.5358,0.60021,0.019978,0.013221,0.032354,0.738,0.07056,0.194
,2020-06-22 00:00:00,23201,23241,97.039,106.91,1.1261,0.009354,0.14147,0.1417,1.2469,0.033765,0.2338,0.08267,0.01178,0.5352,0.59984,0.019946,0.013197,0.032294,0.7395,0.070286,0.1903
,2020-06-19 00:00:00,23209,23234,97.623,106.87,1.1178,0.009356,0.14142,0.1413,1.235,0.033794,0.2343,0.08252,0.01174,0.5362,0.59934,0.019976,0.013107,0.032236,0.7349,0.070472,0.1882
,2020-06-18 00:00:00,23202,23239,97.421,106.97,1.1205,0.009349,0.14106,0.1412,1.2424,0.033774,0.2338,0.08243,0.01178,0.5354,0.60368,0.019951,0.013089,0.03214,0.7353,0.07008,0.1858
,2020-06-17 00:00:00,23208,23240,97.158,107.01,1.1244,0.009345,0.14113,0.1413,1.2555,0.033758,0.2335,0.08227,0.01177,0.5364,0.60314,0.019972,0.013104,0.032122,0.7372,0.070249,0.1912
,2020-06-16 00:00:00,23208,23249,96.958,107.32,1.1264,0.009318,0.14112,0.1412,1.2573,0.033701,0.2338,0.08249,0.01178,0.5372,0.60487,0.01994,0.013087,0.03215,0.7385,0.070634,0.1909
,2020-06-15 00:00:00,23219,23239,96.706,107.33,1.1323,0.009317,0.14104,0.1414,1.2605,0.033675,0.2338,0.0827,0.01177,0.5377,0.60635,0.019905,0.013182,0.032251,0.7367,0.070354,0.194
,2020-06-12 00:00:00,23203,23222,97.319,107.38,1.1256,0.009313,0.14117,0.1413,1.254,0.033712,0.2342,0.08307,0.01177,0.5396,0.60763,0.019891,0.013165,0.032245,0.736,0.070281,0.198
,2020-06-11 00:00:00,23199,23212,96.733,106.87,1.1299,0.009357,0.14154,0.1412,1.2602,0.033676,0.2353,0.08291,0.01177,0.5399,0.6063,0.019845,0.01312,0.032187,0.7337,0.069721,0.2009
,2020-06-10 00:00:00,23185,23222,95.959,107.12,1.1374,0.009335,0.14163,0.1418,1.2747,0.033732,0.2352,0.08392,0.01178,0.5398,0.6079,0.020017,0.013218,0.032125,0.7456,0.070859,0.2011
,2020-06-09 00:00:00,23205,23232,96.324,107.76,1.134,0.00928,0.1413,0.1413,1.2728,0.033586,0.2339,0.08344,0.01178,0.5404,0.61024,0.020016,0.013246,0.031932,0.7454,0.070654,0.204
,2020-06-08 00:00:00,23241,23240,96.618,108.43,1.1294,0.009223,0.14141,0.1417,1.2724,0.033598,0.234,0.08362,0.01171,0.5402,0.61212,0.020036,0.013266,0.031831,0.7473,0.071418,0.2075
,2020-06-05 00:00:00,23260,23245,96.937,109.59,1.1292,0.009125,0.14117,0.1414,1.2668,0.033571,0.234,0.08318,0.01171,0.5392,0.61153,0.020085,0.013235,0.031741,0.7451,0.071358,0.2016
,2020-06-04 00:00:00,23264,23244,96.677,109.15,1.1338,0.009162,0.14063,0.1407,1.2597,0.033434,0.2341,0.08218,0.01177,0.5392,0.61138,0.020028,0.013248,0.03169,0.7407,0.070779,0.1954
,2020-06-03 00:00:00,23264,23246,97.276,108.9,1.1233,0.009182,0.14057,0.1405,1.2575,0.03345,0.2349,0.08225,0.01178,0.5376,0.60726,0.02006,0.01327,0.031673,0.741,0.071106,0.1974
,2020-06-02 00:00:00,23256,23251,97.673,108.68,1.117,0.009201,0.14082,0.1407,1.2551,0.033366,0.2339,0.08198,0.01178,0.538,0.60441,0.019939,0.013322,0.031692,0.7396,0.069796,0.1922
,2020-06-01 00:00:00,23255,23256,97.83,107.59,1.1136,0.009295,0.1403,0.1403,1.2492,0.033407,0.2318,0.08173,0.01178,0.538,0.61125,0.019851,0.013241,0.031585,0.7368,0.068859,0.1864
,2020-05-29 00:00:00,23282,23261,98.344,107.83,1.1101,0.009275,0.14013,0.1402,1.2343,0.033313,0.23,0.0812,0.01174,0.5375,0.61237,0.019814,0.013248,0.031429,0.7259,0.068269,0.1874
,2020-05-28 00:00:00,23308,23271,98.383,107.65,1.1077,0.00929,0.13995,0.1395,1.2321,0.033302,0.2299,0.08077,0.01178,0.5367,0.62,0.019762,0.013209,0.031374,0.7265,0.067808,0.1849
,2020-05-27 00:00:00,23326,23260,99.062,107.72,1.1006,0.009283,0.13953,0.1393,1.2261,0.033313,0.2299,0.08078,0.01177,0.5374,0.62276,0.019747,0.013177,0.031334,0.7272,0.06822,0.1896
,2020-05-26 00:00:00,23319,23270,98.908,107.54,1.0982,0.009299,0.14016,0.1399,1.2334,0.033362,0.2292,0.08124,0.01165,0.5373,0.62035,0.019817,0.013238,0.031362,0.7259,0.067776,0.187
,2020-05-25 00:00:00,23301,23257,99.863,107.71,1.0898,0.009284,0.14012,0.1399,1.2191,0.033269,0.2292,0.08064,0.01174,0.5385,0.62066,0.0197,0.013187,0.031288,0.715,0.067965,0.1836
,2020-05-22 00:00:00,23263,23242,99.863,107.64,1.0901,0.009291,0.14026,0.1399,1.2173,0.033338,0.2292,0.08057,0.01168,0.5385,0.62267,0.019701,0.013161,0.031331,0.7145,0.066912,0.1808
,2020-05-21 00:00:00,23260,23247,99.37,107.61,1.095,0.009293,0.14054,0.1402,1.2223,0.033412,0.2301,0.08107,0.01176,0.5352,0.62296,0.019753,0.013217,0.031395,0.7166,0.06781,0.1801
,2020-05-20 00:00:00,23270,23249,99.124,107.53,1.098,0.0093,0.14098,0.1407,1.2245,0.033365,0.23,0.08141,0.01178,0.5345,0.62121,0.019759,0.013239,0.03142,0.7194,0.067998,0.1757
,2020-05-19 00:00:00,23311,23259,99.371,107.71,1.0923,0.009285,0.14087,0.1405,1.2253,0.033396,0.23,0.08165,0.01176,0.5342,0.6213,0.019716,0.013212,0.031328,0.7172,0.06773,0.1737
,2020-05-18 00:00:00,23340,23265,99.665,107.34,1.0913,0.009318,0.14066,0.1405,1.2194,0.033356,0.2292,0.08169,0.01177,0.5342,0.62186,0.019658,0.013222,0.031233,0.7175,0.067659,0.1749
,2020-05-15 00:00:00,23349,23263,100.402,107.06,1.082,0.00934,0.14081,0.1402,1.2116,0.03342,0.2298,0.08111,0.01172,0.5336,0.62676,0.01975,0.013187,0.031178,0.7088,0.067193,0.1707
,2020-05-14 00:00:00,23363,23253,100.466,107.25,1.0805,0.009324,0.14093,0.1406,1.223,0.033423,0.2304,0.08147,0.01177,0.5336,0.62399,0.019819,0.013269,0.031157,0.7117,0.067134,0.172
,2020-05-13 00:00:00,23339,23244,100.242,107.03,1.0818,0.009343,0.141,0.1406,1.2232,0.033446,0.2309,0.08149,0.01178,0.5335,0.62066,0.019888,0.013256,0.031171,0.7091,0.067306,0.1699
,2020-05-12 00:00:00,23326,23245,99.933,107.14,1.0848,0.009333,0.14119,0.1407,1.226,0.033452,0.231,0.08151,0.01177,0.5336,0.6241,0.019885,0.013266,0.031147,0.7103,0.06708,0.1699
,2020-05-11 00:00:00,23320,23252,100.236,107.66,1.0807,0.009288,0.14089,0.1407,1.2335,0.033519,0.2307,0.08174,0.01177,0.535,0.62486,0.019857,0.013167,0.031052,0.7139,0.067103,0.1719
,2020-05-08 00:00:00,23392,23262,99.734,106.65,1.0839,0.009378,0.14136,0.141,1.241,0.03346,0.2307,0.08196,0.01176,0.5316,0.62563,0.019841,0.013252,0.031056,0.718,0.067103,0.1745
,2020-05-07 00:00:00,23410,23265,99.889,106.28,1.0834,0.009409,0.14116,0.141,1.2362,0.033396,0.2312,0.08202,0.01176,0.5316,0.62537,0.01981,0.013211,0.030903,0.7157,0.066509,0.1713
,2020-05-06 00:00:00,23413,23254,100.091,106.12,1.0795,0.009423,0.14075,0.1403,1.235,0.033434,0.2312,0.08139,0.01176,0.5316,0.62784,0.019732,0.013111,0.030834,0.7069,0.065764,0.175
,2020-05-05 00:00:00,23413,23262,99.709,106.57,1.084,0.009382,0.14158,0.1404,1.2435,0.033515,0.2324,0.08174,0.01177,0.5322,0.62676,0.019736,0.013195,0.03089,0.712,0.065973,0.1793
,2020-05-04 00:00:00,23439,23247,99.484,106.74,1.0907,0.00937,0.14158,0.1402,1.2443,0.033522,0.2317,0.0817,0.01177,0.5266,0.62486,0.01974,0.013221,0.03087,0.7098,0.065982,0.1803
,2020-05-01 00:00:00,23427,23257,99.079,106.91,1.0981,0.009354,0.14158,0.1401,1.2506,0.033639,0.2327,0.08166,0.01172,0.5227,0.6236,0.019803,0.013178,0.030817,0.7098,0.065726,0.1822
,2020-04-30 00:00:00,23426,23257,99.016,107.18,1.0955,0.009329,0.14158,0.1412,1.2594,0.033639,0.2327,0.08238,0.01177,0.5227,0.62305,0.01981,0.013268,0.030805,0.7171,0.06607,0.1823
,2020-04-29 00:00:00,23309,23257,99.565,106.68,1.0873,0.009374,0.14131,0.1414,1.2469,0.03344,0.2302,0.08257,0.01176,0.5211,0.61909,0.019849,0.013284,0.030854,0.7205,0.066039,0.1874
,2020-04-28 00:00:00,23309,23262,99.865,106.87,1.082,0.009357,0.14125,0.1411,1.2426,0.033326,0.2293,0.08176,0.01178,0.5206,0.62112,0.019767,0.01314,0.030804,0.7144,0.064985,0.1817
,2020-04-27 00:00:00,23475,23272,100.041,107.25,1.0829,0.009325,0.14112,0.141,1.2431,0.033306,0.2295,0.0818,0.01178,0.5208,0.62225,0.019755,0.013137,0.030802,0.7125,0.064618,0.177
,2020-04-24 00:00:00,23502,23272,100.38,107.51,1.0823,0.009302,0.14121,0.141,1.2367,0.033256,0.2294,0.08126,0.01173,0.5184,0.62391,0.01968,0.013099,0.030804,0.7094,0.064062,0.1788
,2020-04-23 00:00:00,23496,23261,100.433,107.6,1.0777,0.009292,0.14151,0.141,1.2344,0.033255,0.2293,0.08107,0.01177,0.5181,0.62537,0.019734,0.013159,0.030923,0.7106,0.064402,0.1806
,2020-04-22 00:00:00,23490,23256,100.388,107.75,1.0823,0.009281,0.14116,0.1408,1.2334,0.033259,0.2292,0.08111,0.01177,0.5196,0.62204,0.019716,0.013092,0.0309,0.7062,0.064072,0.1832
,2020-04-21 00:00:00,23462,23246,100.258,107.8,1.0858,0.00928,0.141,0.1408,1.2289,0.033219,0.2275,0.08108,0.01178,0.5204,0.61964,0.01965,0.012994,0.030746,0.7037,0.063672,0.1881
,2020-04-20 00:00:00,23450,23238,99.955,107.62,1.0862,0.009291,0.14138,0.141,1.2442,0.033277,0.2286,0.08194,0.01178,0.5223,0.61092,0.019682,0.013047,0.030755,0.7067,0.064192,0.1881
,2020-04-17 00:00:00,23381,23241,99.782,107.54,1.0875,0.009299,0.14137,0.1413,1.2499,0.033252,0.2288,0.08222,0.01177,0.5237,0.60761,0.019685,0.013071,0.030804,0.7143,0.064168,0.1911
,2020-04-16 00:00:00,23451,23236,100.025,107.92,1.084,0.009265,0.14125,0.1411,1.2457,0.033236,0.2286,0.08137,0.01178,0.5237,0.59801,0.019618,0.013002,0.030595,0.71,0.063705,0.1909
,2020-04-15 00:00:00,23436,23227,99.461,107.46,1.091,0.009307,0.14149,0.1414,1.2518,0.033282,0.2304,0.08164,0.01178,0.5234,0.59938,0.019724,0.01308,0.030574,0.7085,0.063461,0.1909
